email,customer_id,employee_index,country,sex,age,joindate,customer_index6,customer_life,customer_relation,res_index,for_index,prov_code,prov_name,activity_index,income,segmentation,CheckingAccount,SavingsAccount,CreditCard,HomeLoan,AutoLoan,InvestmentAccount,RetirementAccount,MoneyMarketAccount,CDAccount,DebitCard,OnlineBanking,Mortgage,DirectDeposit,Pension,BillPay,PersonalLoan,BrokerageAccount,TrustAccount,OverdraftProtection,PrepaidCard,MoneyTransfer,DirectDebit,BusinessAccount,SafeDepositBox
christianyoung@example.org,8797425,N,US,M,36,02/04/16,4,6,B,N,N,16.0,South Josephside,0.9397550370945551,130532.95182573696,Individual,0,0,0,1,1,0,0,0,0,0,1,1,0.0,,1,1,0,1,1,1,1,1,0,0
rickyjohnson@example.com,5855283,N,MX,O,49,17/09/19,3,14,C,N,S,46.0,New Angela,,51512.006255785695,Premium,0,0,0,0,1,0,0,1,1,1,0,1,0.0,,0,1,1,1,1,0,1,0,1,0
millerdiane@example.com,8176579,N,MX,O,61,12/03/20,5,1,C,N,S,30.0,South Timothy,0.35845586162595144,135673.87531062923,Business,0,0,0,0,1,1,0,1,0,1,0,0,1.0,0.0,0,0,1,0,1,1,0,1,0,1
fitzpatricksamuel@example.net,4253016,S,MX,F,52,24/07/23,8,1,A,S,N,16.0,Anthonyland,0.27485761880532456,35387.735390379436,Individual,1,0,0,0,1,1,0,0,0,1,1,1,0.0,1.0,0,0,1,1,1,0,0,1,0,1
sharonbrown@example.net,7414170,N,US,M,27,15/02/22,4,19,C,S,N,3.0,South Matthewfurt,0.6137089049545222,117907.36407257467,Business,1,0,0,1,1,1,0,1,0,1,1,0,1.0,1.0,1,1,1,1,0,0,1,1,1,1
ilewis@example.org,3228124,N,MX,O,46,26/04/16,9,10,B,N,S,13.0,Suzannemouth,,109154.14963972938,Premium,0,1,0,1,1,0,0,1,1,1,1,1,0.0,,0,0,1,0,1,0,0,0,1,0
lmullins@example.com,1330239,S,MX,M,22,18/02/22,2,14,C,S,N,15.0,Nicholasville,0.8890793804470364,50921.40786696422,Individual,1,0,0,0,0,1,0,0,0,0,1,1,1.0,,0,1,1,1,1,1,0,1,0,1
hhoffman@example.net,7976206,S,CA,M,25,20/12/21,0,11,B,N,S,38.0,Cooperstad,0.7118469202547224,179344.903381516,Individual,1,1,1,1,1,1,1,1,1,1,0,0,1.0,,0,0,1,1,1,0,0,1,0,1
michael73@example.net,8748377,S,MX,F,53,30/09/20,1,2,A,N,S,5.0,Lake James,0.19583938058745365,100712.51587258422,Business,0,1,0,1,0,1,1,0,1,1,1,0,0.0,,0,0,1,1,0,0,0,1,0,0
lhughes@example.com,5359197,S,US,O,74,30/07/20,7,18,C,N,S,44.0,East Kaitlyn,0.26087465598148096,122662.67608747276,Premium,0,0,1,0,0,1,1,1,1,1,0,1,0.0,0.0,0,0,0,0,1,1,1,0,1,0
cohenjesus@example.com,6813124,S,CA,M,27,27/01/21,6,16,A,S,S,44.0,Lake Gloria,0.3419276156546548,109025.01401063072,Individual,0,0,0,1,0,0,1,1,0,1,1,1,0.0,0.0,1,1,1,1,1,1,0,1,1,1
robert74@example.net,2896469,N,MX,M,46,27/11/17,4,1,B,N,N,24.0,Lake Patricia,0.45741068762164083,151926.7380734775,Premium,0,0,1,0,0,1,1,0,0,0,0,1,0.0,1.0,0,1,1,0,0,1,0,0,1,1
ashleemanning@example.org,9221117,S,CA,M,36,01/12/18,0,15,B,N,N,6.0,West Grantville,0.9389995240852128,125041.56423140659,Premium,0,1,1,0,1,1,1,0,0,0,0,1,1.0,1.0,1,0,0,1,0,0,0,0,1,0
hansenpriscilla@example.net,3459476,N,US,O,62,09/04/16,2,3,C,N,S,,Port Ronnieshire,0.0746688835773277,32776.75310322075,Individual,1,1,1,0,0,0,1,1,1,1,1,1,0.0,,1,1,0,0,1,0,1,1,1,0
owensdavid@example.org,4159170,N,CA,O,65,18/05/17,3,9,C,N,N,40.0,West Josephville,0.23481812229029897,131153.16058393646,Business,1,1,0,1,0,1,0,1,0,1,0,0,0.0,1.0,1,0,1,1,0,1,1,1,1,0
smalledward@example.com,9088231,S,MX,F,42,28/09/19,2,16,A,S,S,41.0,Brendaview,0.27120295164562014,196519.7614515873,Premium,0,1,1,0,1,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,1,0
jprice@example.org,6859924,N,MX,O,58,10/02/20,6,15,B,N,S,37.0,Kingview,0.6493624441731486,183265.87221054712,Business,1,0,1,0,0,1,0,1,0,0,0,1,,,1,0,1,1,0,0,0,1,1,0
danielle40@example.com,3705477,S,US,O,31,27/01/16,3,13,A,S,N,28.0,Hallview,0.6274090624425726,63268.297514643986,Business,1,1,1,0,0,1,0,0,1,1,0,1,1.0,0.0,0,1,0,0,0,1,0,0,1,0
ndunn@example.org,9967340,N,MX,O,30,11/03/17,3,1,A,N,S,30.0,Grossport,0.010564262444988093,139303.29841716244,Individual,0,1,1,0,0,0,1,1,1,1,1,0,,1.0,0,1,1,1,1,1,1,1,1,1
shahn@example.com,2059014,N,CA,M,67,27/06/19,5,7,B,S,N,8.0,Valerieburgh,0.7523884977597447,161573.6355040996,Premium,0,0,1,1,0,1,0,1,1,1,0,1,0.0,0.0,1,1,0,1,1,1,1,1,0,0
joseph71@example.net,6434307,N,MX,O,39,15/06/15,1,18,A,S,N,19.0,South Dylanshire,0.8201134109827988,100765.4497796236,Premium,0,0,0,1,0,0,0,0,1,1,0,0,,1.0,1,0,0,1,0,0,0,0,0,0
blakejames@example.com,6044719,S,US,F,65,27/07/21,9,18,B,S,N,23.0,Tonyafurt,0.32145727261109747,197772.23642841715,Individual,0,0,0,0,1,1,1,0,0,0,0,0,1.0,,0,0,0,0,1,1,0,1,1,0
lovebrenda@example.com,1854029,N,CA,M,65,21/03/25,6,2,B,N,S,21.0,West Nathanielmouth,0.639641885432213,32265.179457557228,Premium,0,0,1,1,0,1,0,1,0,1,0,1,0.0,,0,0,1,0,1,1,0,0,0,0
thomaswoods@example.net,3705887,S,CA,O,40,07/08/16,8,3,B,S,N,,Wallacehaven,,43387.16831431996,Business,0,1,0,1,0,1,1,1,1,0,1,1,0.0,1.0,1,1,0,0,0,0,1,1,0,1
antonio05@example.com,8606487,N,MX,O,38,24/11/16,8,5,C,N,N,36.0,New Johnton,0.02891627963425647,147846.95430683228,Business,0,0,0,1,1,1,1,1,0,1,1,1,0.0,,1,0,1,0,0,1,0,1,1,0
riverssamuel@example.net,3619574,S,MX,O,70,06/12/20,3,4,B,N,N,16.0,West Richard,0.6860843114579158,123917.9853852263,Premium,1,1,1,1,0,0,0,1,1,0,0,1,0.0,1.0,0,0,1,1,1,0,1,0,0,1
itucker@example.com,6568570,S,US,F,21,27/12/17,10,9,A,S,S,,Graveston,0.98866968924098,40468.96046228822,Individual,0,0,0,0,1,1,1,0,0,1,0,0,1.0,0.0,1,1,1,1,0,0,0,1,0,1
moonamy@example.org,5208183,S,CA,F,36,31/08/21,5,10,C,S,N,54.0,Johnsonfort,0.9322083640919632,187110.49539144797,Premium,0,0,0,1,0,1,0,0,1,0,0,0,0.0,,1,0,0,0,0,1,0,0,0,1
samuel13@example.net,7110389,S,CA,M,69,07/02/16,5,18,B,N,N,47.0,Williamsmouth,0.38021141300845096,38576.27364122105,Individual,0,0,1,0,0,0,0,1,1,1,0,0,1.0,,0,0,0,0,1,1,0,1,0,0
kathryn71@example.net,7289387,S,MX,M,22,05/06/15,9,18,A,N,N,23.0,Lambertport,0.8947084917237789,172304.820535775,Premium,1,0,1,0,1,0,0,1,1,1,1,0,0.0,0.0,1,0,1,0,0,1,1,1,0,0
markpatterson@example.com,5356271,S,US,O,28,09/11/15,9,19,C,N,N,26.0,Fullerbury,0.2585182599941427,184475.08960412254,Business,0,0,0,0,1,1,1,1,1,1,1,0,1.0,,0,0,1,1,1,0,1,0,1,1
zacharyjohnson@example.org,4457980,N,CA,F,80,23/12/21,4,8,B,S,S,31.0,Jocelynfurt,0.16750424698712552,110486.36831878492,Individual,0,1,1,1,0,0,1,0,0,1,0,0,0.0,0.0,0,0,1,0,1,0,1,0,0,1
masseysamantha@example.com,1685361,S,US,F,69,17/05/19,6,18,A,N,S,56.0,Thomasbury,0.12562337024948755,93812.32090741591,Premium,0,0,1,1,0,1,1,0,0,0,1,1,0.0,,1,0,1,1,1,1,1,1,0,1
luisparks@example.org,7281924,S,MX,M,45,23/04/19,3,3,A,N,N,,South Cynthia,0.544043955150941,169880.20945490827,Individual,1,1,0,1,0,1,0,0,0,1,1,0,0.0,,1,1,1,1,1,1,1,1,0,0
wcummings@example.com,2277038,N,CA,F,28,23/09/22,4,10,A,N,N,8.0,New Robert,0.6961485566301286,196171.05001527895,Individual,1,0,0,1,1,0,0,1,0,0,1,1,,,0,1,1,0,0,1,0,1,1,0
micheal78@example.org,4875305,N,MX,O,52,29/01/22,10,12,A,N,N,54.0,Timothyberg,0.48842392992958295,84892.72634231695,Individual,1,0,0,1,1,0,1,1,1,1,0,1,0.0,,1,0,1,0,1,0,1,1,0,1
chungtodd@example.net,4785494,S,US,F,29,08/09/22,4,6,B,S,N,40.0,Janicestad,0.635677978369782,90146.9297259083,Premium,1,0,0,1,1,0,1,1,0,1,1,0,1.0,1.0,1,1,0,1,0,0,0,1,1,1
hernandezlogan@example.net,6915744,N,US,F,79,24/11/15,2,16,B,S,S,6.0,Jenniferville,0.06399947797356742,25523.428940130445,Premium,0,0,0,1,0,1,1,1,0,0,0,1,,1.0,1,0,0,0,1,0,0,1,0,0
laura45@example.org,3335461,N,US,M,24,23/07/16,6,12,A,S,N,1.0,North Marcusside,0.6366288220376797,64582.703465592895,Individual,0,1,1,0,1,0,1,1,1,1,1,1,0.0,,1,1,0,0,0,0,0,0,1,0
wreed@example.org,8795946,S,US,F,53,04/05/21,4,12,B,N,S,45.0,Jenniferhaven,0.5782814961065661,164953.09299060082,Business,0,1,0,1,0,0,1,1,1,1,1,1,1.0,,0,0,0,0,1,1,1,1,0,1
laura17@example.com,5936004,S,CA,M,70,08/11/18,6,9,A,S,S,28.0,Moorefort,0.7244243556432034,165830.67187053117,Business,1,0,1,0,1,0,0,0,1,0,1,1,,1.0,1,1,0,1,1,0,1,1,1,1
blackmark@example.org,4786833,S,US,O,67,20/06/16,1,19,A,S,N,54.0,Jonathanborough,0.9324544930983222,129241.88865392236,Individual,1,0,0,1,1,1,0,1,1,1,1,0,,,0,1,1,0,1,0,0,0,0,0
samuel26@example.org,3310522,N,CA,O,20,10/11/23,0,6,B,S,N,52.0,East Ashleyfurt,0.6887553232184146,128266.04321043332,Individual,1,0,0,1,1,1,1,0,1,1,1,0,1.0,,0,1,0,0,1,0,1,1,0,1
scott43@example.com,7657341,S,US,F,67,06/10/24,0,4,C,S,N,25.0,Aaronside,0.6449911120439173,34435.0402336876,Business,0,0,0,1,0,0,0,1,1,1,0,1,1.0,0.0,1,1,1,0,1,1,1,1,1,1
aaronlucero@example.org,7388819,N,CA,F,49,03/10/20,6,2,A,N,N,56.0,North Timothy,,142027.5607745091,Business,1,1,1,0,0,1,0,0,1,0,1,0,,1.0,1,1,1,0,0,0,0,0,0,1
jonesnathaniel@example.com,5545817,S,CA,F,19,24/11/21,6,10,A,N,N,20.0,East Connie,0.5379906295322459,107219.71498807841,Individual,0,1,0,1,1,0,1,1,0,1,0,0,1.0,0.0,1,1,0,1,1,1,1,0,1,1
jennifersantiago@example.com,1668788,S,US,O,61,13/05/17,2,20,C,S,S,52.0,New Sherry,0.004780552863827281,188876.9596818451,Premium,1,0,0,1,0,0,1,1,1,0,0,1,0.0,,0,1,0,0,0,1,0,1,0,1
villegasluis@example.org,8732400,S,MX,M,61,26/09/19,4,11,A,S,N,20.0,New Michael,0.7049763336701956,146204.88686785096,Individual,1,0,0,1,1,0,0,1,0,0,1,0,1.0,,0,1,0,1,1,0,1,0,1,1
leslie80@example.net,8975409,N,MX,O,20,20/12/18,1,2,C,N,S,16.0,East Brettport,0.4272550393039847,100434.96580613329,Premium,0,0,1,0,1,0,0,1,1,1,1,0,1.0,0.0,0,0,0,0,1,0,1,1,0,0
ttaylor@example.net,5137922,N,US,M,63,12/12/22,6,5,B,N,S,53.0,Davidshire,0.4098833976407079,41833.58408377605,Individual,1,0,0,1,0,0,0,1,1,1,0,1,0.0,0.0,0,1,0,1,1,1,0,1,1,1
johnsonpaula@example.net,7254129,S,US,O,25,30/07/18,7,11,A,N,N,8.0,North Darlenebury,0.020276251220158747,119233.19498050792,Individual,0,0,0,1,0,1,1,0,1,0,1,0,0.0,,0,1,1,1,1,0,1,0,0,0
patrickacosta@example.com,2132762,N,CA,O,34,05/02/25,9,9,A,S,N,24.0,Lake Maryport,0.6110426239638066,160801.94515683036,Business,1,1,0,1,0,1,0,0,1,1,0,0,0.0,,0,0,1,1,1,0,0,0,1,0
sarah85@example.org,6170699,S,US,F,57,01/12/21,5,4,A,N,N,13.0,East Scott,0.35790721339209264,114571.75562023534,Business,0,1,0,1,0,0,1,0,1,0,1,0,1.0,,1,0,0,0,0,1,1,0,1,1
bmolina@example.com,1352788,S,CA,F,73,09/09/24,7,19,B,S,S,9.0,Coopershire,0.6060245020632968,57531.9851486253,Business,0,1,1,1,0,0,0,0,1,0,0,0,0.0,1.0,1,0,0,1,1,0,0,0,0,0
matthewbuchanan@example.org,9206149,N,US,F,56,12/09/15,4,2,B,S,N,54.0,Smithtown,0.957969053874628,121147.95703271407,Premium,0,0,1,0,1,0,0,1,1,0,1,1,1.0,1.0,1,1,1,0,1,0,0,1,0,0
kingpaige@example.net,8267818,N,MX,O,63,29/06/22,0,4,C,N,N,48.0,New Austin,0.8346947311252437,92247.90816416759,Individual,0,0,1,1,0,1,0,0,0,0,0,0,0.0,1.0,0,0,1,0,1,1,0,1,1,0
hcarter@example.com,5437437,S,US,O,52,31/03/20,3,12,B,S,S,36.0,North Angela,0.5731634808384438,127446.2475159513,Individual,0,1,1,1,1,0,1,0,0,1,0,1,,1.0,1,0,0,1,1,0,0,1,0,0
muellersusan@example.org,5160342,N,MX,M,53,23/08/16,2,2,A,N,N,30.0,North Justin,0.6205656269459457,34374.91566163688,Premium,0,0,1,0,0,0,1,1,1,0,1,0,0.0,0.0,0,1,0,0,1,1,1,1,1,1
weaton@example.org,5003549,S,CA,F,59,07/05/23,7,18,B,N,N,,Kirkborough,0.06416430938794904,63337.392545885676,Business,0,1,0,1,1,0,1,0,0,1,0,1,0.0,0.0,1,0,1,1,1,1,0,0,1,1
fking@example.net,6609714,N,MX,O,56,30/10/21,6,4,B,S,N,14.0,Gallagherville,0.2203099041541714,90002.48526856957,Premium,0,1,0,1,1,0,1,1,1,0,0,1,1.0,,1,1,1,1,1,1,1,1,1,0
lauren16@example.org,2063666,S,MX,O,52,04/05/19,3,15,C,S,N,54.0,Thomaston,,62424.91332529369,Premium,1,1,1,0,1,1,1,0,0,1,0,1,,0.0,0,1,1,0,1,1,1,1,1,0
brian10@example.net,6267007,N,CA,O,44,11/09/19,7,20,C,N,N,7.0,Hansenmouth,0.29930848948280675,193475.7674293673,Business,1,0,0,0,1,0,0,1,0,1,0,1,0.0,,1,1,0,1,1,0,1,0,1,0
ethanhogan@example.net,3345824,N,MX,M,37,12/02/24,1,11,B,S,N,13.0,Garzatown,0.14074162047780525,67611.3537164361,Business,0,0,1,1,0,0,0,0,1,0,1,0,0.0,0.0,0,1,0,1,1,0,0,1,0,0
jenniferwilliams@example.net,5249941,S,US,F,21,17/07/23,3,19,B,S,N,54.0,Port Bryan,0.41431224842407877,150283.69653425505,Individual,1,0,0,0,0,0,1,1,1,0,0,0,0.0,,0,0,0,1,0,1,1,0,1,0
ghuber@example.com,1429637,N,US,M,61,29/11/17,1,8,A,N,N,55.0,Sherryhaven,0.6075918422855587,192327.6465504763,Premium,1,1,0,1,1,1,0,1,0,1,1,0,0.0,1.0,0,0,1,1,0,1,1,1,0,1
villarrealtonya@example.net,3058402,N,MX,O,57,23/04/24,7,9,B,S,S,17.0,East Duaneport,0.07727296614891177,160527.52748256424,Business,1,1,1,1,1,0,0,0,0,0,0,1,0.0,,1,0,0,1,0,0,1,0,1,0
cindycruz@example.org,9997479,N,MX,O,72,01/01/24,5,6,C,S,S,30.0,East Christophershire,0.5134270614625921,158246.70461983775,Premium,1,0,0,1,1,1,0,1,0,1,1,0,1.0,1.0,0,1,0,0,1,0,1,0,1,1
thorntonalyssa@example.org,3805633,N,MX,O,76,08/11/18,7,11,B,N,N,1.0,Wendystad,0.8744724002012507,103699.98784732743,Business,0,0,0,0,0,0,1,1,0,0,1,0,1.0,,1,0,0,0,1,1,1,1,1,0
kstone@example.net,1250068,S,CA,O,61,31/03/20,0,6,C,N,N,10.0,Coxbury,0.727539680504041,88670.04500570343,Individual,1,1,0,0,1,0,0,1,1,0,1,0,0.0,0.0,0,1,1,0,1,0,1,1,0,1
joshua22@example.org,6248015,S,MX,F,18,14/08/16,3,8,C,N,N,43.0,Castroport,0.33826214008382105,89934.04130995923,Individual,0,0,0,0,0,1,1,0,1,1,1,0,0.0,0.0,1,0,0,1,1,1,1,1,1,0
scottnicole@example.net,4430775,N,MX,F,52,02/02/23,9,10,C,S,S,6.0,Wernershire,0.8911748348673564,107892.27800189497,Individual,1,0,0,1,1,0,0,1,1,0,0,0,1.0,,0,1,1,1,0,1,0,1,0,1
ycrawford@example.org,8556140,N,US,M,51,03/12/23,4,2,C,N,S,19.0,Patrickhaven,,83043.72542188369,Individual,0,0,0,0,1,1,0,0,0,1,1,1,,,1,0,1,1,0,0,0,0,1,1
laura37@example.com,2335602,S,US,F,36,18/07/19,0,15,A,N,S,55.0,Suzanneside,0.955131594918514,168904.5294598436,Business,1,0,1,1,0,1,1,1,1,1,1,1,1.0,0.0,0,1,0,0,1,0,0,1,0,1
lewispamela@example.net,9228506,S,CA,F,74,22/05/19,5,8,B,S,S,,Pamelamouth,0.7991265859647095,21864.34055936763,Business,1,0,1,0,0,1,0,0,1,0,0,1,0.0,1.0,1,0,1,1,0,1,1,1,0,1
cynthiawaters@example.com,4781116,N,MX,M,42,29/07/23,5,16,B,S,N,3.0,East Jennifer,0.760376579459268,37231.39070732311,Individual,0,1,0,0,0,0,0,0,1,1,0,1,0.0,,0,1,0,1,0,1,1,0,0,1
christopher66@example.org,9137760,N,CA,F,41,15/02/19,8,1,B,S,N,26.0,West Richard,0.9703650115156861,173991.9150131912,Business,1,0,0,0,1,1,0,0,1,0,0,1,,1.0,0,1,0,1,1,0,1,0,1,1
jeanettemcdaniel@example.org,3639032,S,US,M,19,31/07/17,2,15,C,N,S,46.0,Port Courtney,0.6628722315168357,130479.17047584437,Business,0,0,1,0,1,1,0,0,0,1,1,1,1.0,1.0,1,1,1,0,1,0,1,0,0,0
jose56@example.com,8865072,N,CA,M,58,10/02/23,4,12,A,N,N,,North Lukemouth,0.9216142867636431,195606.00616713896,Individual,1,1,0,1,0,1,1,0,0,0,1,0,,,0,1,0,0,0,0,1,0,1,0
vritter@example.com,6799496,N,US,M,33,15/03/22,10,16,C,S,N,52.0,Williamsstad,0.6143031414703256,153079.95654995713,Individual,0,0,1,1,0,0,0,1,1,0,0,1,,1.0,1,0,1,1,0,1,0,0,1,0
zamoramichael@example.com,3534209,N,MX,O,68,20/02/17,3,15,A,N,S,44.0,North Monicastad,0.16819858326104775,114576.56616209715,Premium,0,1,0,0,0,0,0,0,0,1,0,1,1.0,,1,0,1,0,1,0,0,1,1,0
kristine01@example.net,5620722,S,US,F,26,09/06/20,4,13,C,N,N,2.0,Brendaview,0.8851893196488552,75235.67087171294,Premium,0,1,0,0,0,1,0,1,1,1,1,1,0.0,,0,0,1,0,0,0,1,1,0,1
kgonzalez@example.com,3532713,S,US,O,36,17/12/19,5,7,C,N,S,50.0,Dawnfurt,0.8054874022158569,29421.13967791864,Business,0,1,1,1,1,0,0,0,1,0,0,0,,,1,1,0,1,1,0,1,1,1,0
jacquelinethomas@example.net,5366491,N,MX,M,71,03/11/19,2,7,C,N,N,33.0,Paulfurt,0.2533562760882807,109370.0418222585,Business,0,1,1,0,0,0,1,1,0,0,1,0,0.0,0.0,1,0,0,1,0,0,0,1,0,1
ramosmartin@example.org,2243932,S,CA,O,24,04/01/25,8,12,B,N,S,49.0,Millerland,,199366.7083520111,Business,0,1,1,0,0,0,0,0,0,1,0,0,1.0,1.0,0,0,1,0,0,0,1,0,0,1
valentinerobert@example.org,5711786,N,CA,O,72,26/06/17,0,20,A,N,S,48.0,West Cheryl,0.33358771863874515,185604.968353409,Premium,1,1,0,1,0,1,0,0,0,0,1,0,1.0,,1,0,0,1,1,0,0,1,0,1
barrysmith@example.net,9365627,N,CA,O,40,23/01/23,5,18,C,N,S,19.0,Markside,0.8521700051275969,68402.64938789113,Business,1,1,1,0,1,0,1,0,1,0,1,0,1.0,1.0,0,0,0,1,1,1,0,0,0,1
barbaraneal@example.org,1394422,S,CA,M,33,18/01/22,4,14,B,N,S,21.0,Lake Lorraineville,0.8718658889904247,169840.09838133265,Premium,1,0,0,0,1,0,0,1,0,0,0,1,,1.0,0,0,0,1,0,1,0,1,1,0
mcconnellkathleen@example.org,9397367,N,MX,O,36,17/02/17,8,9,B,N,S,37.0,Knappmouth,0.9230456990194273,52947.46503766215,Business,0,0,1,0,1,0,0,1,1,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,0,1
wgriffin@example.org,9970324,S,US,M,45,03/08/18,0,12,C,N,S,,East Janet,0.18205064037198349,168180.70108962787,Business,0,0,1,1,1,0,0,0,1,0,0,1,,1.0,1,0,0,0,0,0,0,1,0,0
melanierivera@example.com,4554098,S,MX,F,21,19/12/22,10,4,B,N,S,14.0,Kimfurt,0.012620555953174906,106249.78813722201,Individual,1,1,1,1,0,0,1,1,1,0,0,1,0.0,1.0,0,1,0,0,0,1,1,0,0,1
ronald06@example.org,1971650,S,US,O,79,24/04/22,2,6,B,S,N,,East Jamesside,0.20145527802406682,185674.14316363842,Premium,1,1,0,1,1,0,1,0,0,0,0,1,0.0,,1,1,0,0,1,1,0,0,1,1
joseandrews@example.net,7974024,S,CA,F,68,11/01/18,6,18,C,S,N,24.0,South Johnborough,0.4921960422677243,172898.7398153188,Individual,1,1,0,1,0,1,0,1,1,0,0,1,1.0,0.0,1,1,1,0,0,1,1,1,1,1
watersjoe@example.com,6910078,S,US,O,50,26/05/17,8,13,C,S,S,,Alexisshire,0.6755274016836139,84707.85520673612,Business,0,0,1,0,1,0,1,1,1,1,0,1,0.0,,0,1,0,1,0,0,0,1,0,1
whitenatasha@example.net,1021990,N,US,F,47,15/06/15,9,12,C,S,S,41.0,East William,0.16435042240528952,52099.24458225884,Individual,0,0,0,1,0,1,0,1,1,1,1,1,0.0,,0,1,0,0,1,1,1,0,1,1
patrick64@example.net,7115263,N,CA,O,18,02/10/18,3,6,C,N,N,49.0,New Katherine,0.668586329864438,44159.78489377869,Individual,1,0,0,0,0,0,0,1,0,0,0,1,0.0,1.0,1,1,1,0,1,0,0,0,1,1
ricky64@example.org,3434378,S,US,M,74,02/02/24,2,18,B,S,S,54.0,Port Jessicaburgh,0.14357436085388064,33664.17774210712,Individual,0,1,0,0,1,0,1,0,1,1,0,1,,0.0,1,0,0,0,0,1,1,1,0,1
waltoncourtney@example.com,3158879,S,MX,F,80,05/11/20,7,5,C,S,N,,East Brandon,0.6197843447006807,146389.86511578405,Premium,1,0,0,1,1,1,0,1,1,1,0,1,0.0,,1,0,0,1,1,0,1,1,1,1
arnoldnathan@example.com,3889714,S,US,O,22,08/10/24,6,8,A,S,S,30.0,Andersonmouth,0.4448988524001737,49042.16466442966,Premium,1,0,0,1,0,1,1,1,1,0,1,0,1.0,0.0,1,1,1,0,1,0,1,0,0,1
wendy20@example.com,7308656,N,MX,M,66,06/10/16,7,18,A,N,N,16.0,South Lauraton,0.6953195194304459,88913.20567216503,Premium,1,1,0,1,0,1,0,1,0,0,0,0,0.0,1.0,0,0,1,0,1,1,1,0,0,0
ashley70@example.com,6582775,N,CA,F,57,29/06/20,1,7,B,S,S,19.0,East Jonathanmouth,0.8028199631909791,150726.0802679966,Individual,1,0,0,1,1,0,1,1,0,1,0,1,1.0,0.0,1,0,0,1,0,0,0,0,1,1
zmaxwell@example.org,7691365,N,US,M,38,16/08/24,0,6,C,N,N,4.0,Acevedoland,0.9911910767392583,45984.588815719486,Individual,0,1,0,1,1,0,0,1,1,0,0,1,,1.0,1,0,1,0,0,0,1,0,0,0
petersonthomas@example.com,4543564,S,MX,F,21,26/12/21,5,14,A,N,S,45.0,Andersonmouth,0.543397040103374,34821.084705061396,Individual,1,0,0,0,0,0,1,1,1,1,0,0,1.0,1.0,0,1,0,1,0,0,0,1,1,1
festrada@example.org,7642943,N,MX,F,43,20/08/22,2,15,A,N,S,34.0,Michellemouth,0.8577399693000571,78025.90952161678,Premium,1,0,1,0,1,0,0,0,1,0,0,1,,,1,0,1,0,0,0,0,1,1,0
charles49@example.com,1457190,S,MX,M,76,19/02/22,8,7,A,S,N,19.0,Lake Kenneth,0.6171957893947181,172466.89856325954,Business,0,0,0,0,0,1,0,1,1,0,1,0,0.0,0.0,0,0,1,1,0,1,0,0,0,1
rachelwhite@example.org,8813639,N,MX,O,27,14/06/17,8,8,C,N,N,28.0,East Kathleenland,0.880169556078505,65261.85099334788,Premium,1,1,0,0,1,1,1,0,1,0,1,0,0.0,,0,0,1,1,1,1,1,0,1,0
jeffreyclark@example.com,4187729,N,MX,O,60,13/06/15,0,4,B,N,N,33.0,East Michael,0.8694623911989382,175211.29664371646,Individual,0,1,1,1,1,0,0,0,0,1,0,0,1.0,,1,1,0,0,1,1,1,0,0,0
mejialeroy@example.org,3656035,N,MX,O,75,25/08/22,0,17,B,N,S,8.0,Serranomouth,0.24371698709634615,148493.13129457255,Premium,1,0,1,0,0,0,1,1,0,0,1,1,,1.0,0,1,1,1,1,0,0,0,0,1
wmartin@example.org,1272511,S,US,M,27,31/05/22,0,17,C,N,N,24.0,New Cory,0.47404855370621457,30064.523096183653,Premium,0,1,0,1,0,1,1,0,0,1,1,0,,,1,1,1,0,0,1,0,1,1,1
sellersluke@example.com,6756219,N,MX,F,40,27/02/22,9,18,B,N,S,18.0,Hortonmouth,0.08593812802579937,133130.6377213587,Premium,1,0,1,0,1,1,1,1,0,1,0,0,1.0,,0,1,0,0,1,0,0,0,1,0
gmoore@example.org,5519769,S,US,O,48,09/02/22,2,15,A,N,S,21.0,Michelleborough,0.7595649024835316,130165.93777424179,Individual,1,0,0,1,0,1,0,1,0,1,1,1,1.0,0.0,0,1,0,1,1,0,1,0,0,0
daniel63@example.net,2709172,N,US,F,23,20/09/18,6,13,A,N,N,38.0,East Ricardo,0.699845771273646,138869.72050642502,Business,1,1,1,1,0,0,1,1,1,1,1,1,,,0,0,1,1,0,1,1,0,0,0
ggarza@example.net,3849174,S,CA,O,27,14/07/18,6,12,B,N,S,47.0,Anaside,0.21339089675609835,199994.3669575485,Premium,0,0,0,1,1,1,1,1,0,1,0,0,1.0,0.0,1,1,0,1,1,0,1,0,0,0
zsmith@example.org,9507568,N,MX,M,25,20/06/17,7,1,C,S,S,37.0,Deniseview,0.23549085879512854,148441.80545112712,Business,0,1,0,0,0,1,0,1,0,1,0,0,0.0,,0,1,0,0,0,0,0,1,1,1
jacob70@example.com,2743493,S,CA,M,38,04/04/17,7,20,B,N,N,48.0,Elizabethchester,0.8125267570034134,172995.59361967535,Business,1,0,1,0,0,0,1,1,0,1,0,1,1.0,1.0,1,0,0,1,1,0,1,1,0,0
gallen@example.org,9286366,N,CA,F,35,02/06/24,1,1,C,S,N,38.0,Diazport,0.16478985166260607,158330.3652695511,Individual,0,1,0,1,0,1,1,0,1,1,1,1,0.0,0.0,1,0,1,1,0,1,0,0,0,0
